,cluster,Zone,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),ratio_prot_ani_prot_total,percentage_pop
168,5,Oman,3140.0,88.20999999999998,51.80818501303709,24.795107043770614
169,5,Gabon,2826.0,86.28000000000002,49.89568845618915,21.105094902737964
170,5,Jordanie,3099.0,79.58,34.1668760995225,27.006845140315644
171,5,Liban,3059.0,79.59,36.838798844075896,29.702388311061245
172,5,Maldives,2733.0,122.32,70.282864617397,33.10012100152028
